-0.00010000,0.00040000
-0.00010000,0.00040000
-0.00010000,0.00040000
-0.00010000,0.00040000
-0.00010000,0.00040000
-0.00010000,0.00040000
-0.00010000,0.00040000
0.00008775,0.00040000
0.00007713,0.00040000
-0.00010000,0.00041200
-0.00010000,0.00041800
-0.00010000,0.00041800
0.00007037,0.00041800
-0.00010000,0.00041800
-0.00010000,0.00041800
-0.00010000,0.00041900
0.00006852,0.00041900
-0.00010000,0.00041900
-0.00010000,0.00041900
-0.00010000,0.00041900
-0.00010000,0.00041900
-0.00010000,0.00041900
-0.00010000,0.00041900
-0.00010000,0.00041900
-0.00010000,0.00041900
-0.00010000,0.00042000
-0.00010000,0.00042000
-0.00010000,0.00042000
-0.00010000,0.00042000
-0.00010000,0.00041600
-0.00010000,0.00035200
-0.00010000,0.00033700
-0.00010000,0.00030200
-0.00010000,0.00028200
-0.00010000,0.00028200
-0.00010000,0.00028200
-0.00010000,0.00028200
-0.00010000,0.00028200
-0.00010000,0.00028200
-0.00010000,0.00028200
-0.00010000,0.00028300
-0.00010000,0.00028300
-0.00010000,0.00028300
-0.00010000,0.00028300
-0.00010000,0.00028300
-0.00010000,0.00028300
-0.00010000,0.00028300
-0.00010000,0.00028300
-0.00010000,0.00028300
-0.00010000,0.00028300
-0.00010000,0.00028300
-0.00010000,0.00028300
-0.00010000,0.00026500
-0.00010000,0.00025800
-0.00010000,0.00025800
-0.00010000,0.00025800
0.00004886,0.00025800
-0.00010000,0.00025800
-0.00010000,0.00025800
-0.00010000,0.00025800
-0.00010000,0.00025800
-0.00010000,0.00025800
-0.00010000,0.00025800
-0.00010000,0.00025800
-0.00010000,0.00025800
-0.00010000,0.00025800
-0.00010000,0.00026300
-0.00010000,0.00026900
-0.00010000,0.00026900
-0.00010000,0.00026900
-0.00010000,0.00026900
-0.00010000,0.00026600
-0.00010000,0.00025900
-0.00010000,0.00026700
0.00008807,0.00026900
-0.00010000,0.00027000
-0.00010000,0.00026000
-0.00010000,0.00025700
-0.00010000,0.00024500
-0.00010000,0.00024500
-0.00010000,0.00024500
